week,pais,valor
2021-07-26,Bulgaria,1099
2021-07-26,Croacia,1463
2021-07-26,Chipre,1300
2021-07-26,Dinamarca,1688
2021-07-26,Estonia,1449
2021-07-26,Finlandia,1692
2021-07-26,Francia,1582
2021-07-26,Alemania,1613
2021-07-26,Grecia,1683
2021-07-26,Hungría,1245
2021-07-26,Irlanda,1537
2021-07-26,Italia,1653
2021-07-26,Letonia,1337
2021-07-26,Lituania,1295
2021-07-26,Luxemburgo,1324
2021-07-26,Países Bajos,1829
2021-07-26,Polonia,1248
2021-07-26,Portugal,1668
2021-07-26,Rumanía,1199
2021-07-26,Eslovaquia,1414
2021-07-26,Eslovenia,1268
2021-07-26,España,1408
2021-07-26,Suecia,1629
2021-08-02,Austria,1329
2021-08-02,Bélgica,1523
2021-08-02,Bulgaria,1099
2021-08-02,Croacia,1448
2021-08-02,Chipre,1300
2021-08-02,Dinamarca,1702
2021-08-02,Estonia,1449
2021-08-02,Finlandia,1707
2021-08-02,Francia,1572
2021-08-02,Alemania,1623
2021-08-02,Grecia,1690
2021-08-02,Hungría,1279
2021-08-02,Irlanda,1534
2021-08-02,Italia,1655
2021-08-02,Letonia,1330
2021-08-02,Lituania,1302
2021-08-02,Luxemburgo,1355
2021-08-02,Países Bajos,1844
2021-08-02,Polonia,1259
2021-08-02,Portugal,1677
2021-08-02,Rumanía,1200
2021-08-02,Eslovaquia,1414
2021-08-02,Eslovenia,1267
2021-08-02,España,1416
2021-08-02,Suecia,1648
2021-08-09,Austria,1330
2021-08-09,Bélgica,1514
2021-08-09,Bulgaria,1131
2021-08-09,Croacia,1477
2021-08-09,Chipre,1308
2021-08-09,Dinamarca,1702
2021-08-09,Estonia,1447
2021-08-09,Finlandia,1713
2021-08-09,Francia,1587
2021-08-09,Alemania,1621
2021-08-09,Grecia,1692
2021-08-09,Hungría,1281
2021-08-09,Irlanda,1536
2021-08-09,Italia,1657
2021-08-09,Letonia,1334
2021-08-09,Lituania,1304
2021-08-09,Luxemburgo,1355
2021-08-09,Países Bajos,1843
2021-08-09,Polonia,1257
2021-08-09,Portugal,1681
2021-08-09,Rumanía,1200
2021-08-09,Eslovaquia,1434
2021-08-09,Eslovenia,1268
2021-08-09,España,1419
2021-08-09,Suecia,1639
2021-08-16,Austria,1328
2021-08-16,Bélgica,1503
2021-08-16,Bulgaria,1131
2021-08-16,Croacia,1459
2021-08-16,Chipre,1308
2021-08-16,Dinamarca,1702
2021-08-16,Estonia,1447
2021-08-16,Finlandia,1714
2021-08-16,Francia,1585
2021-08-16,Alemania,1623
2021-08-16,Grecia,1690
2021-08-16,Hungría,1273
2021-08-16,Irlanda,1540
2021-08-16,Italia,1656
2021-08-16,Letonia,1338
2021-08-16,Lituania,1299
2021-08-16,Luxemburgo,1355
2021-08-16,Países Bajos,1841
2021-08-16,Polonia,1256
2021-08-16,Portugal,1677
2021-08-16,Rumanía,1203
2021-08-16,Eslovaquia,1424
2021-08-16,Eslovenia,1277
2021-08-16,España,1417
2021-08-16,Suecia,1631
2021-08-23,Austria,1320
2021-08-23,Bélgica,1533
2021-08-23,Bulgaria,1131
2021-08-23,Croacia,1453
2021-08-23,Chipre,1308
2021-08-23,Dinamarca,1675
2021-08-23,Estonia,1456
2021-08-23,Finlandia,1712
2021-08-23,Francia,1577
2021-08-23,Alemania,1603
2021-08-23,Grecia,1686
2021-08-23,Hungría,1276
2021-08-23,Irlanda,1546
2021-08-23,Italia,1652
2021-08-23,Letonia,1332
2021-08-23,Lituania,1290
2021-08-23,Luxemburgo,1355
2021-08-23,Países Bajos,1830
2021-08-23,Polonia,1251
2021-08-23,Portugal,1657
2021-08-23,Rumanía,1185
2021-08-23,Eslovaquia,1409
2021-08-23,Eslovenia,1266
2021-08-23,España,1415
2021-08-23,Suecia,1594
2021-08-30,Austria,1326
2021-08-30,Bélgica,1499
2021-08-30,Bulgaria,1134
2021-08-30,Croacia,1434
2021-08-30,Chipre,1299
2021-08-30,Dinamarca,1702
2021-08-30,Estonia,1450
2021-08-30,Finlandia,1697
2021-08-30,Francia,1569
2021-08-30,Alemania,1616
2021-08-30,Grecia,1682
2021-08-30,Hungría,1265
2021-08-30,Irlanda,1541
2021-08-30,Italia,1650
2021-08-30,Letonia,1325
2021-08-30,Lituania,1288
2021-08-30,Luxemburgo,1353
2021-08-30,Países Bajos,1840
2021-08-30,Polonia,1255
2021-08-30,Portugal,1659
2021-08-30,Rumanía,1181
2021-08-30,Eslovaquia,1406
2021-08-30,Eslovenia,1255
2021-08-30,España,1414
2021-08-30,Suecia,1642
2021-09-06,Austria,1323
2021-09-06,Bélgica,1510
2021-09-06,Bulgaria,1132
2021-09-06,Croacia,1447
2021-09-06,Chipre,1296
2021-09-06,Dinamarca,1715
2021-09-06,Estonia,1450
2021-09-06,Finlandia,1698
2021-09-06,Francia,1568
2021-09-06,Alemania,1624
2021-09-06,Grecia,1682
2021-09-06,Hungría,1295
2021-09-06,Irlanda,1538
2021-09-06,Italia,1655
2021-09-06,Letonia,1325
2021-09-06,Lituania,1302
2021-09-06,Luxemburgo,1353
2021-09-06,Países Bajos,1845
2021-09-06,Polonia,1268
2021-09-06,Portugal,1672
2021-09-06,Rumanía,1197
2021-09-06,Eslovaquia,1417
2021-09-06,Eslovenia,1248
2021-09-06,España,1421
2021-09-06,Suecia,1649
2021-09-13,Austria,1325
2021-09-13,Bélgica,1511
2021-09-13,Bulgaria,1133
2021-09-13,Croacia,1467
2021-09-13,Chipre,1296
2021-09-13,Dinamarca,1715
2021-09-13,Estonia,1450
2021-09-13,Finlandia,1723
2021-09-13,Francia,1585
2021-09-13,Alemania,1629
2021-09-13,Grecia,1695
2021-09-13,Hungría,1296
2021-09-13,Irlanda,1546
2021-09-13,Italia,1662
2021-09-13,Letonia,1331
2021-09-13,Lituania,1312
2021-09-13,Luxemburgo,1372
2021-09-13,Países Bajos,1850
2021-09-13,Polonia,1274
2021-09-13,Portugal,1675
2021-09-13,Rumanía,1207
2021-09-13,Eslovaquia,1419
2021-09-13,Eslovenia,1262
2021-09-13,España,1428
2021-09-13,Suecia,1649
2021-09-20,Austria,1321
2021-09-20,Bélgica,1535
2021-09-20,Bulgaria,1136
2021-09-20,Croacia,1485
2021-09-20,Chipre,1298
2021-09-20,Dinamarca,1716
2021-09-20,Estonia,1454
2021-09-20,Finlandia,1720
2021-09-20,Francia,1589
2021-09-20,Alemania,1636
2021-09-20,Grecia,1702
2021-09-20,Hungría,1302
2021-09-20,Irlanda,1546
2021-09-20,Italia,1670
2021-09-20,Letonia,1338
2021-09-20,Lituania,1316
2021-09-20,Luxemburgo,1372
2021-09-20,Países Bajos,1859
2021-09-20,Polonia,1264
2021-09-20,Portugal,1673
2021-09-20,Rumanía,1220
2021-09-20,Eslovaquia,1420
2021-09-20,Eslovenia,1282
2021-09-20,España,1436
2021-09-20,Suecia,1638
2021-09-27,Austria,1325
2021-09-27,Bélgica,1522
2021-09-27,Bulgaria,1136
2021-09-27,Croacia,1480
2021-09-27,Chipre,1308
2021-09-27,Dinamarca,1713
2021-09-27,Estonia,1469
2021-09-27,Finlandia,1717
2021-09-27,Francia,1587
2021-09-27,Alemania,1633
2021-09-27,Grecia,1703
2021-09-27,Hungría,1277
2021-09-27,Irlanda,1534
2021-09-27,Italia,1676
2021-09-27,Letonia,1361
2021-09-27,Lituania,1325
2021-09-27,Luxemburgo,1372
2021-09-27,Países Bajos,1856
2021-09-27,Polonia,1269
2021-09-27,Portugal,1670
2021-09-27,Rumanía,1213
2021-09-27,Eslovaquia,1429
2021-09-27,Eslovenia,1293
2021-09-27,España,1437
2021-09-27,Suecia,1650
2021-10-04,Austria,1342
2021-10-04,Bélgica,1543
2021-10-04,Bulgaria,1143
2021-10-04,Croacia,1469
2021-10-04,Chipre,1309
2021-10-04,Dinamarca,1766
2021-10-04,Estonia,1488
2021-10-04,Finlandia,1738
2021-10-04,Francia,1604
2021-10-04,Alemania,1667
2021-10-04,Grecia,1711
2021-10-04,Hungría,1311
2021-10-04,Irlanda,1570
2021-10-04,Italia,1686
2021-10-04,Letonia,1387
2021-10-04,Lituania,1344
2021-10-04,Luxemburgo,1398
2021-10-04,Países Bajos,1862
2021-10-04,Polonia,1279
2021-10-04,Portugal,1695
2021-10-04,Rumanía,1232
2021-10-04,Eslovaquia,1429
2021-10-04,Eslovenia,1284
2021-10-04,España,1448
2021-10-04,Suecia,1710
2021-10-11,Austria,1382
2021-10-11,Bélgica,1568
2021-10-11,Bulgaria,1158
2021-10-11,Croacia,1494
2021-10-11,Chipre,1324
2021-10-11,Dinamarca,1779
2021-10-11,Estonia,1527
2021-10-11,Finlandia,1756
2021-10-11,Francia,1633
2021-10-11,Alemania,1702
2021-10-11,Grecia,1739
2021-10-11,Hungría,1339
2021-10-11,Irlanda,1594
2021-10-11,Italia,1713
2021-10-11,Letonia,1405
2021-10-11,Lituania,1375
2021-10-11,Luxemburgo,1426
2021-10-11,Países Bajos,1935
2021-10-11,Polonia,1276
2021-10-11,Portugal,1710
2021-10-11,Rumanía,1257
2021-10-11,Eslovaquia,1449
2021-10-11,Eslovenia,1288
2021-10-11,España,1466
2021-10-11,Suecia,1745
2021-10-18,Austria,1398
2021-10-18,Bélgica,1621
2021-10-18,Bulgaria,1179
2021-10-18,Croacia,1478
2021-10-18,Chipre,1333
2021-10-18,Dinamarca,1806
2021-10-18,Estonia,1548
2021-10-18,Finlandia,1762
2021-10-18,Francia,1656
2021-10-18,Alemania,1730
2021-10-18,Grecia,1753
2021-10-18,Hungría,1361
2021-10-18,Irlanda,1648
2021-10-18,Italia,1733
2021-10-18,Letonia,1458
2021-10-18,Lituania,1406
2021-10-18,Luxemburgo,1460
2021-10-18,Países Bajos,1959
2021-10-18,Polonia,1286
2021-10-18,Portugal,1724
2021-10-18,Rumanía,1276
2021-10-18,Eslovaquia,1475
2021-10-18,Eslovenia,1319
2021-10-18,España,1483
2021-10-18,Suecia,1766
2021-10-25,Austria,1404
2021-10-25,Bélgica,1629
2021-10-25,Bulgaria,1189
2021-10-25,Croacia,1474
2021-10-25,Chipre,1348
2021-10-25,Dinamarca,1819
2021-10-25,Estonia,1574
2021-10-25,Finlandia,1807
2021-10-25,Francia,1648
2021-10-25,Alemania,1735
2021-10-25,Grecia,1765
2021-10-25,Hungría,1358
2021-10-25,Irlanda,1648
2021-10-25,Italia,1745
2021-10-25,Letonia,1487
2021-10-25,Lituania,1427
2021-10-25,Luxemburgo,1477
2021-10-25,Países Bajos,1966
2021-10-25,Polonia,1285
2021-10-25,Portugal,1723
2021-10-25,Rumanía,1277
2021-10-25,Eslovaquia,1498
2021-10-25,Eslovenia,1342
2021-10-25,España,1497
2021-10-25,Suecia,1786
2021-11-01,Austria,1410
2021-11-01,Bélgica,1644
2021-11-01,Bulgaria,1199
2021-11-01,Croacia,1475
2021-11-01,Chipre,1350
2021-11-01,Dinamarca,1833
2021-11-01,Estonia,1570
2021-11-01,Finlandia,1815
2021-11-01,Francia,1659
2021-11-01,Alemania,1742
2021-11-01,Grecia,1773
2021-11-01,Hungría,1406
2021-11-01,Irlanda,1696
2021-11-01,Italia,1749
2021-11-01,Letonia,1495
2021-11-01,Lituania,1399
2021-11-01,Luxemburgo,1477
2021-11-01,Países Bajos,1978
2021-11-01,Polonia,1294
2021-11-01,Portugal,1733
2021-11-01,Rumanía,1282
2021-11-01,Eslovaquia,1499
2021-11-01,Eslovenia,1356
2021-11-01,España,1505
2021-11-01,Suecia,1804
2021-11-08,Austria,1427
2021-11-08,Bélgica,1673
2021-11-08,Bulgaria,1209
2021-11-08,Croacia,1476
2021-11-08,Chipre,1365
2021-11-08,Dinamarca,1874
2021-11-08,Estonia,1573
2021-11-08,Finlandia,1917
2021-11-08,Francia,1662
2021-11-08,Alemania,1752
2021-11-08,Grecia,1774
2021-11-08,Hungría,1401
2021-11-08,Irlanda,1714
2021-11-08,Italia,1750
2021-11-08,Letonia,1508
2021-11-08,Lituania,1442
2021-11-08,Luxemburgo,1502
2021-11-08,Países Bajos,1992
2021-11-08,Polonia,1302
2021-11-08,Portugal,1737
2021-11-08,Rumanía,1276
2021-11-08,Eslovaquia,1498
2021-11-08,Eslovenia,1365
2021-11-08,España,1510
2021-11-08,Suecia,1798
2021-11-15,Austria,1425
2021-11-15,Bélgica,1717
2021-11-15,Bulgaria,1214
2021-11-15,Croacia,1484
2021-11-15,Chipre,1364
2021-11-15,Dinamarca,1834
2021-11-15,Estonia,1579
2021-11-15,Finlandia,1874
2021-11-15,Francia,1665
2021-11-15,Alemania,1741
2021-11-15,Grecia,1764
2021-11-15,Hungría,1299
2021-11-15,Irlanda,1730
2021-11-15,Italia,1746
2021-11-15,Letonia,1531
2021-11-15,Lituania,1466
2021-11-15,Luxemburgo,1526
2021-11-15,Países Bajos,2019
2021-11-15,Polonia,1284
2021-11-15,Portugal,1718
2021-11-15,Rumanía,1251
2021-11-15,Eslovaquia,1499
2021-11-15,Eslovenia,1363
2021-11-15,España,1512
2021-11-15,Suecia,1753
2021-11-22,Austria,1425
2021-11-22,Bélgica,1717
2021-11-22,Bulgaria,1214
2021-11-22,Croacia,1484
2021-11-22,Chipre,1364
2021-11-22,Dinamarca,1834
2021-11-22,Estonia,1579
2021-11-22,Finlandia,1874
2021-11-22,Francia,1665
2021-11-22,Alemania,1741
2021-11-22,Grecia,1764
2021-11-22,Hungría,1299
2021-11-22,Irlanda,1730
2021-11-22,Italia,1746
2021-11-22,Letonia,1531
2021-11-22,Lituania,1466
2021-11-22,Luxemburgo,1526
2021-11-22,Países Bajos,2019
2021-11-22,Polonia,1284
2021-11-22,Portugal,1718
2021-11-22,Rumanía,1251
2021-11-22,Eslovaquia,1499
2021-11-22,Eslovenia,1363
2021-11-22,España,1512
2021-11-22,Suecia,1753
2021-11-29,Austria,1426
2021-11-29,Bélgica,1641
2021-11-29,Bulgaria,1213
2021-11-29,Croacia,1482
2021-11-29,Chipre,1361
2021-11-29,Dinamarca,1820
2021-11-29,Estonia,1540
2021-11-29,Finlandia,1857
2021-11-29,Francia,1652
2021-11-29,Alemania,1714
2021-11-29,Grecia,1763
2021-11-29,Hungría,1300
2021-11-29,Irlanda,1722
2021-11-29,Italia,1742
2021-11-29,Letonia,1529
2021-11-29,Lituania,1468
2021-11-29,Luxemburgo,1468
2021-11-29,Países Bajos,2007
2021-11-29,Polonia,1287
2021-11-29,Portugal,1699
2021-11-29,Rumanía,1244
2021-11-29,Eslovaquia,1500
2021-11-29,Eslovenia,1357
2021-11-29,España,1509
2021-11-29,Suecia,1726
2021-12-06,Austria,1405
2021-12-06,Bélgica,1581
2021-12-06,Bulgaria,1203
2021-12-06,Croacia,1482
2021-12-06,Chipre,1344
2021-12-06,Dinamarca,1726
2021-12-06,Estonia,1547
2021-12-06,Finlandia,1818
2021-12-06,Francia,1633
2021-12-06,Alemania,1663
2021-12-06,Grecia,1740
2021-12-06,Hungría,1313
2021-12-06,Irlanda,1719
2021-12-06,Italia,1732
2021-12-06,Letonia,1496
2021-12-06,Lituania,1456
2021-12-06,Luxemburgo,1364
2021-12-06,Países Bajos,1979
2021-12-06,Polonia,1308
2021-12-06,Portugal,1659
2021-12-06,Rumanía,1217
2021-12-06,Eslovaquia,1486
2021-12-06,Eslovenia,1343
2021-12-06,España,1488
2021-12-06,Suecia,1663
2021-12-13,Austria,1397
2021-12-13,Bélgica,1561
2021-12-13,Bulgaria,1192
2021-12-13,Croacia,1449
2021-12-13,Chipre,1340
2021-12-13,Dinamarca,1777
2021-12-13,Estonia,1527
2021-12-13,Finlandia,1775
2021-12-13,Francia,1632
2021-12-13,Alemania,1671
2021-12-13,Grecia,1740
2021-12-13,Hungría,1271
2021-12-13,Irlanda,1700
2021-12-13,Italia,1725
2021-12-13,Letonia,1478
2021-12-13,Lituania,1448
2021-12-13,Luxemburgo,1422
2021-12-13,Países Bajos,1975
2021-12-13,Polonia,1294
2021-12-13,Portugal,1661
2021-12-13,Rumanía,1215
2021-12-13,Eslovaquia,1473
2021-12-13,Eslovenia,1302
2021-12-13,España,1479
2021-12-13,Suecia,1669
2021-12-20,Austria,1398
2021-12-20,Bélgica,1615
2021-12-20,Bulgaria,1192
2021-12-20,Croacia,1485
2021-12-20,Chipre,1323
2021-12-20,Dinamarca,1764
2021-12-20,Estonia,1512
2021-12-20,Finlandia,1794
2021-12-20,Francia,1634
2021-12-20,Alemania,1659
2021-12-20,Grecia,1737
2021-12-20,Hungría,1293
2021-12-20,Irlanda,1699
2021-12-20,Italia,1722
2021-12-20,Letonia,1461
2021-12-20,Lituania,1458
2021-12-20,Luxemburgo,1440
2021-12-20,Países Bajos,1963
2021-12-20,Polonia,1241
2021-12-20,Portugal,1664
2021-12-20,Rumanía,1218
2021-12-20,Eslovaquia,1465
2021-12-20,Eslovenia,1286
2021-12-20,España,1476
2021-12-20,Suecia,1671
2022-01-03,Austria,1395
2022-01-03,Bélgica,1640
2022-01-03,Bulgaria,1192
2022-01-03,Croacia,1484
2022-01-03,Chipre,1315
2022-01-03,Dinamarca,1804
2022-01-03,Estonia,1602
2022-01-03,Finlandia,1875
2022-01-03,Francia,1629
2022-01-03,Alemania,1718
2022-01-03,Grecia,1747
2022-01-03,Hungría,1293
2022-01-03,Irlanda,1677
2022-01-03,Italia,1723
2022-01-03,Letonia,1458
2022-01-03,Lituania,1446
2022-01-03,Luxemburgo,1475
2022-01-03,Países Bajos,1976
2022-01-03,Polonia,1246
2022-01-03,Portugal,1693
2022-01-03,Rumanía,1253
2022-01-03,Eslovaquia,1457
2022-01-03,Eslovenia,1318
2022-01-03,España,1479
2022-01-03,Suecia,1757
2022-01-10,Austria,1406
2022-01-10,Bélgica,1646
2022-01-10,Bulgaria,1192
2022-01-10,Croacia,1486
2022-01-10,Chipre,1316
2022-01-10,Dinamarca,1804
2022-01-10,Estonia,1545
2022-01-10,Finlandia,1862
2022-01-10,Francia,1682
2022-01-10,Alemania,1718
2022-01-10,Grecia,1747
2022-01-10,Hungría,1331
2022-01-10,Irlanda,1678
2022-01-10,Italia,1733
2022-01-10,Letonia,1472
2022-01-10,Lituania,1450
2022-01-10,Luxemburgo,1475
2022-01-10,Países Bajos,1979
2022-01-10,Polonia,1260
2022-01-10,Portugal,1701
2022-01-10,Rumanía,1266
2022-01-10,Eslovaquia,1462
2022-01-10,Eslovenia,1329
2022-01-10,España,1489
2022-01-10,Suecia,1757
2022-01-17,Austria,1418
2022-01-17,Bélgica,1625
2022-01-17,Bulgaria,1192
2022-01-17,Croacia,1495
2022-01-17,Chipre,1319
2022-01-17,Dinamarca,1816
2022-01-17,Estonia,1584
2022-01-17,Finlandia,1857
2022-01-17,Francia,1706
2022-01-17,Alemania,1732
2022-01-17,Grecia,1778
2022-01-17,Hungría,1338
2022-01-17,Irlanda,1678
2022-01-17,Italia,1754
2022-01-17,Letonia,1488
2022-01-17,Lituania,1453
2022-01-17,Luxemburgo,1475
2022-01-17,Países Bajos,1985
2022-01-17,Polonia,1262
2022-01-17,Portugal,1705
2022-01-17,Rumanía,1285
2022-01-17,Eslovaquia,1479
2022-01-17,Eslovenia,1342
2022-01-17,España,1502
2022-01-17,Suecia,1760
2022-01-24,Austria,1427
2022-01-24,Bélgica,1648
2022-01-24,Bulgaria,1227
2022-01-24,Croacia,1524
2022-01-24,Chipre,1337
2022-01-24,Dinamarca,1843
2022-01-24,Estonia,1586
2022-01-24,Finlandia,1892
2022-01-24,Francia,1724
2022-01-24,Alemania,1743
2022-01-24,Grecia,1778
2022-01-24,Hungría,1329
2022-01-24,Irlanda,1729
2022-01-24,Italia,1778
2022-01-24,Letonia,1503
2022-01-24,Lituania,1463
2022-01-24,Luxemburgo,1497
2022-01-24,Países Bajos,2002
2022-01-24,Polonia,1273
2022-01-24,Portugal,1736
2022-01-24,Rumanía,1307
2022-01-24,Eslovaquia,1499
2022-01-24,Eslovenia,1350
2022-01-24,España,1520
2022-01-24,Suecia,1753
2022-01-31,Austria,1439
2022-01-31,Bélgica,1656
2022-01-31,Bulgaria,1240
2022-01-31,Croacia,1524
2022-01-31,Chipre,1355
2022-01-31,Dinamarca,1857
2022-01-31,Estonia,1616
2022-01-31,Finlandia,1888
2022-01-31,Francia,1746
2022-01-31,Alemania,1772
2022-01-31,Grecia,1824
2022-01-31,Hungría,1342
2022-01-31,Irlanda,1739
2022-01-31,Italia,1796
2022-01-31,Letonia,1525
2022-01-31,Lituania,1472
2022-01-31,Luxemburgo,1527
2022-01-31,Países Bajos,2010
2022-01-31,Polonia,1282
2022-01-31,Portugal,1758
2022-01-31,Rumanía,1319
2022-01-31,Eslovaquia,1517
2022-01-31,Eslovenia,1370
2022-01-31,España,1538
2022-01-31,Suecia,1801
2022-02-07,Austria,1453
2022-02-07,Bélgica,1673
2022-02-07,Bulgaria,1255
2022-02-07,Croacia,1536
2022-02-07,Chipre,1378
2022-02-07,Dinamarca,1869
2022-02-07,Estonia,1636
2022-02-07,Finlandia,1906
2022-02-07,Francia,1765
2022-02-07,Alemania,1789
2022-02-07,Grecia,1850
2022-02-07,Hungría,1357
2022-02-07,Irlanda,1743
2022-02-07,Italia,1819
2022-02-07,Letonia,1543
2022-02-07,Lituania,1490
2022-02-07,Luxemburgo,1527
2022-02-07,Países Bajos,2028
2022-02-07,Polonia,1151
2022-02-07,Portugal,1783
2022-02-07,Rumanía,1360
2022-02-07,Eslovaquia,1517
2022-02-07,Eslovenia,1379
2022-02-07,España,1558
2022-02-07,Suecia,1818
2022-02-14,Austria,1470
2022-02-14,Bélgica,1684
2022-02-14,Bulgaria,1264
2022-02-14,Croacia,1528
2022-02-14,Chipre,1403
2022-02-14,Dinamarca,1897
2022-02-14,Estonia,1648
2022-02-14,Finlandia,1929
2022-02-14,Francia,1781
2022-02-14,Alemania,1806
2022-02-14,Grecia,1865
2022-02-14,Hungría,1343
2022-02-14,Irlanda,1769
2022-02-14,Italia,1835
2022-02-14,Letonia,1559
2022-02-14,Lituania,1497
2022-02-14,Luxemburgo,1553
2022-02-14,Países Bajos,2048
2022-02-14,Polonia,1168
2022-02-14,Portugal,1801
2022-02-14,Rumanía,1364
2022-02-14,Eslovaquia,1538
2022-02-14,Eslovenia,1382
2022-02-14,España,1575
2022-02-14,Suecia,1819
2022-02-21,Austria,1478
2022-02-21,Bélgica,1701
2022-02-21,Bulgaria,1283
2022-02-21,Croacia,1528
2022-02-21,Chipre,1421
2022-02-21,Dinamarca,1911
2022-02-21,Estonia,1664
2022-02-21,Finlandia,1937
2022-02-21,Francia,1792
2022-02-21,Alemania,1804
2022-02-21,Grecia,1884
2022-02-21,Hungría,1341
2022-02-21,Irlanda,1761
2022-02-21,Italia,1849
2022-02-21,Letonia,1582
2022-02-21,Lituania,1509
2022-02-21,Luxemburgo,1576
2022-02-21,Países Bajos,2055
2022-02-21,Polonia,1191
2022-02-21,Portugal,1813
2022-02-21,Rumanía,1377
2022-02-21,Eslovaquia,1558
2022-02-21,Eslovenia,1406
2022-02-21,España,1591
2022-02-21,Suecia,1816
2022-02-28,Austria,1528
2022-02-28,Bélgica,1734
2022-02-28,Bulgaria,1334
2022-02-28,Croacia,1526
2022-02-28,Chipre,1426
2022-02-28,Dinamarca,1951
2022-02-28,Estonia,1687
2022-02-28,Finlandia,1963
2022-02-28,Francia,1813
2022-02-28,Alemania,1873
2022-02-28,Grecia,1913
2022-02-28,Hungría,1297
2022-02-28,Irlanda,1819
2022-02-28,Italia,1868
2022-02-28,Letonia,1601
2022-02-28,Lituania,1551
2022-02-28,Luxemburgo,1595
2022-02-28,Países Bajos,2099
2022-02-28,Polonia,1242
2022-02-28,Portugal,1832
2022-02-28,Rumanía,1394
2022-02-28,Eslovaquia,1565
2022-02-28,Eslovenia,1427
2022-02-28,España,1608
2022-02-28,Suecia,1880
2022-03-07,Austria,1691
2022-03-07,Bélgica,1811
2022-03-07,Bulgaria,1374
2022-03-07,Croacia,1537
2022-03-07,Chipre,1437
2022-03-07,Dinamarca,2072
2022-03-07,Estonia,1776
2022-03-07,Finlandia,2095
2022-03-07,Francia,1888
2022-03-07,Alemania,2067
2022-03-07,Grecia,1944
2022-03-07,Hungría,1220
2022-03-07,Irlanda,1919
2022-03-07,Italia,1953
2022-03-07,Letonia,1688
2022-03-07,Lituania,1661
2022-03-07,Luxemburgo,1658
2022-03-07,Países Bajos,2236
2022-03-07,Polonia,1312
2022-03-07,Portugal,1917
2022-03-07,Rumanía,1482
2022-03-07,Eslovaquia,1574
2022-03-07,Eslovenia,1446
2022-03-07,España,1679
2022-03-07,Suecia,2038
2022-03-14,Austria,1987
2022-03-14,Bélgica,1950
2022-03-14,Bulgaria,1444
2022-03-14,Croacia,1625
2022-03-14,Chipre,1408
2022-03-14,Dinamarca,2072
2022-03-14,Estonia,1930
2022-03-14,Finlandia,2229
2022-03-14,Francia,2082
2022-03-14,Alemania,2259
2022-03-14,Grecia,2110
2022-03-14,Hungría,1283
2022-03-14,Irlanda,1879
2022-03-14,Italia,2184
2022-03-14,Letonia,1880
2022-03-14,Lituania,1772
2022-03-14,Luxemburgo,1733
2022-03-14,Países Bajos,2336
2022-03-14,Polonia,1461
2022-03-14,Portugal,2028
2022-03-14,Rumanía,1611
2022-03-14,Eslovaquia,1639
2022-03-14,Eslovenia,1503
2022-03-14,España,1844
2022-03-14,Suecia,2033
2022-03-21,Austria,1738
2022-03-21,Bélgica,1753
2022-03-21,Bulgaria,1467
2022-03-21,Croacia,1737
2022-03-21,Chipre,1407
2022-03-21,Dinamarca,2046
2022-03-21,Estonia,1834
2022-03-21,Finlandia,2130
2022-03-21,Francia,1973
2022-03-21,Alemania,2144
2022-03-21,Grecia,2040
2022-03-21,Hungría,1281
2022-03-21,Irlanda,1839
2022-03-21,Italia,2137
2022-03-21,Letonia,1824
2022-03-21,Lituania,1731
2022-03-21,Luxemburgo,1687
2022-03-21,Países Bajos,2288
2022-03-21,Polonia,1405
2022-03-21,Portugal,1927
2022-03-21,Rumanía,1612
2022-03-21,Eslovaquia,1700
2022-03-21,Eslovenia,1552
2022-03-21,España,1813
2022-03-21,Suecia,2042
2022-03-28,Austria,1756
2022-03-28,Bélgica,1760
2022-03-28,Bulgaria,1463
2022-03-28,Croacia,1591
2022-03-28,Chipre,1426
2022-03-28,Dinamarca,2127
2022-03-28,Estonia,1869
2022-03-28,Finlandia,2144
2022-03-28,Francia,2004
2022-03-28,Alemania,2126
2022-03-28,Grecia,2067
2022-03-28,Hungría,1282
2022-03-28,Irlanda,1839
2022-03-28,Italia,1870
2022-03-28,Letonia,1819
2022-03-28,Lituania,1724
2022-03-28,Luxemburgo,1754
2022-03-28,Países Bajos,2331
2022-03-28,Polonia,1411
2022-03-28,Portugal,2027
2022-03-28,Rumanía,1595
2022-03-28,Eslovaquia,1701
2022-03-28,Eslovenia,1502
2022-03-28,España,1818
2022-03-28,Suecia,2072
2022-04-04,Austria,1716
2022-04-04,Bélgica,1807
2022-04-04,Bulgaria,1480
2022-04-04,Croacia,1678
2022-04-04,Chipre,1460
2022-04-04,Dinamarca,2087
2022-04-04,Estonia,1843
2022-04-04,Finlandia,2150
2022-04-04,Francia,1832
2022-04-04,Alemania,2056
2022-04-04,Grecia,2059
2022-04-04,Hungría,1299
2022-04-04,Irlanda,1859
2022-04-04,Italia,1792
2022-04-04,Letonia,1810
2022-04-04,Lituania,1697
2022-04-04,Luxemburgo,1733
2022-04-04,Países Bajos,2112
2022-04-04,Polonia,1420
2022-04-04,Portugal,1989
2022-04-04,Rumanía,1564
2022-04-04,Eslovaquia,1758
2022-04-04,Eslovenia,1503
2022-04-04,España,1813
2022-04-04,Suecia,2032
2022-04-11,Austria,1689
2022-04-11,Bélgica,1787
2022-04-11,Bulgaria,1485
2022-04-11,Croacia,1629
2022-04-11,Chipre,1487
